time_s,radius_cm,Cmax,Ccenter,Csurface,Tcenter_C,Tsurface_C
6120.0,1.6718,2.5493602413646963,2.5493602413646963,0.8692259710107507,46.60545804242616,48.09126765881031
6180.0,1.6691999999999998,2.5492681506825208,2.5492681506825208,0.8667607670109193,46.71258142091085,48.192186017402165
6240.0,1.6666,2.5491656300152092,2.5491656300152092,0.86437668758594,46.81805905218064,48.26617172575507
6300.0,1.6640000000000001,2.549051851504668,2.549051851504668,0.8619386164204531,46.92118633786097,48.32404760189618
6360.0,1.6614,2.5489259584331503,2.5489259584331503,0.8594030874481722,47.02204350898938,48.359936544623565
6420.0,1.6587999999999998,2.548787064019419,2.548787064019419,0.8568253568439893,47.120887910572264,48.38783811351751
6480.0,1.6562000000000001,2.548634254070004,2.548634254070004,0.8541902471596671,47.217475331503344,48.41092167400924
6540.0,1.6536000000000002,2.548466592164562,2.548466592164562,0.8517413608000572,47.31114792512016,48.5126107797064
6600.0,1.651,2.548283125069269,2.548283125069269,0.8493135363964402,47.40118843120495,48.55868831477578
6660.0,1.6483999999999999,2.5480828856106563,2.5480828856106563,0.8467746515684059,47.48747227809726,48.576560845117335
6720.0,1.6458,2.547864888633416,2.547864888633416,0.8442377591779922,47.57090570213991,48.615598769968784
6780.0,1.6432000000000002,2.5476281289329314,2.5476281289329314,0.8417812591373465,47.65188350911274,48.68137874410585
6840.0,1.6406,2.547371590190145,2.547371590190145,0.8392961376002673,47.73000860719581,48.703350792999
6900.0,1.638,2.5470942504734504,2.5470942504734504,0.8368994597300058,47.805226148701564,48.787349573131586
6960.0,1.6354,2.5467950797951024,2.5467950797951024,0.834589324362382,47.87791875877625,48.85041398326825
7020.0,1.6328000000000003,2.5464730408738063,2.5464730408738063,0.8322202414059883,47.948347578068926,48.89659994938075
7080.0,1.6302,2.5461270879449405,2.5461270879449405,0.8297958916270521,48.01726864406325,48.91626026921293
7140.0,1.6276,2.5457561628326544,2.5457561628326544,0.8273921690335138,48.08525436811018,48.95930893369863
7200.0,1.625,2.5453592025787404,2.5453592025787404,0.8249784404259082,48.15212774921784,48.99853105551261
7260.0,1.6238,2.544935528634425,2.544935528634425,0.8225150347554503,48.21725394141801,49.04048274319224
7320.0,1.6226,2.544484571264714,2.544484571264714,0.8199236313315562,48.280361659174474,49.03100689041936
7380.0,1.6214,2.5440054489052573,2.5440054489052573,0.8173359443488946,48.34150613808827,49.06381423460928
7440.0,1.6202,2.543497300385703,2.543497300385703,0.8147196513820993,48.40051592686171,49.067451925000135
7500.0,1.619,2.542959296616857,2.542959296616857,0.8121493242499893,48.45677116557111,49.115989353543554
7560.0,1.6178000000000001,2.5423906453739122,2.5423906453739122,0.8096130680163393,48.51006191497183,49.14539132712559
7620.0,1.6166,2.5417905863357793,2.5417905863357793,0.8069904375303271,48.560476990354225,49.15368505225407
7680.0,1.6154000000000002,2.54115838301337,2.54115838301337,0.8043738230172622,48.60861140329449,49.16516538701171
7740.0,1.6142,2.540493316690259,2.540493316690259,0.801847831281417,48.65481082807457,49.224178037678854
7800.0,1.6130000000000002,2.5397946986635884,2.5397946986635884,0.7992869428169596,48.69889283046285,49.23483349502384
7860.0,1.6118000000000001,2.5390618760836077,2.5390618760836077,0.7968117844190459,48.740962110315046,49.311053898590515
7920.0,1.6106000000000003,2.538294216495124,2.538294216495124,0.7943834971636656,48.7816672979615,49.3421185470909
7980.0,1.6094000000000002,2.537491102138586,2.537491102138586,0.7918391889775974,48.821478181183004,49.344285225168925
8040.0,1.6082000000000003,2.5366519241911964,2.5366519241911964,0.7893188390707475,48.86116404408347,49.37725912956409
8100.0,1.6070000000000002,2.5357760841120727,2.5357760841120727,0.7867815700434462,48.90071051166462,49.358883275056826
8160.0,1.6058,2.5348630244970667,2.5348630244970667,0.7843134814135507,48.93944923202068,49.43352345766307
8220.0,1.6046,2.533912237506494,2.533912237506494,0.7818941756616379,48.97689024306406,49.452003722181814
8280.0,1.6034,2.5329232646419713,2.5329232646419713,0.7794696149713535,49.012759949458214,49.48979475089689
8340.0,1.6022,2.5318956701508886,2.5318956701508886,0.776956144556529,49.04782215170371,49.46343706786598
8400.0,1.601,2.530829022155576,2.530829022155576,0.7744443363332405,49.08245137082087,49.48570314052005
8460.0,1.5998,2.5297229151710976,2.5297229151710976,0.7720033670038978,49.116374690246104,49.51188796246246
8520.0,1.5986,2.5285770009645683,2.5285770009645683,0.7696283766622584,49.148740303625885,49.57081840211606
8580.0,1.5974000000000002,2.527390989560098,2.527390989560098,0.7672457480381907,49.17947047089968,49.58258902202834
8640.0,1.5962,2.526164609028955,2.526164609028955,0.7648244572123033,49.209262039144136,49.58387523961464
8700.0,1.5950000000000002,2.5248975781299183,2.5248975781299183,0.7623503225073437,49.23890607697207,49.57505236138115
8760.0,1.5938,2.523589625392208,2.523589625392208,0.7598854763671797,49.268207362628466,49.58101909062826
8820.0,1.5926000000000002,2.522240534661983,2.522240534661983,0.7574416350234808,49.2963850746079,49.607736268498726
8880.0,1.5914000000000001,2.5208501605625333,2.5208501605625333,0.7550619589425953,49.322792100966375,49.62177201157537
8940.0,1.5902000000000003,2.519418409859453,2.519418409859453,0.7525951914204768,49.34745435773636,49.59648917222845
9000.0,1.5890000000000002,2.5179452048250393,2.5179452048250393,0.7502490547942628,49.37086592100602,49.66428894224216
9060.0,1.5877666666666668,2.516430447835263,2.516430447835263,0.7480731638476236,49.39304981608205,49.72160839948074
9120.0,1.5865333333333336,2.514874076623662,2.514874076623662,0.7457487087116267,49.413988318410674,49.68895938490559
9180.0,1.5853000000000002,2.5132760460340284,2.5132760460340284,0.7433574765564032,49.43501884320427,49.707488917974274
9240.0,1.584066666666667,2.511636255846245,2.511636255846245,0.7409937897753558,49.456760276412076,49.690120417912524
9300.0,1.5828333333333333,2.5099546436510543,2.5099546436510543,0.7386992527114455,49.478213539458466,49.729084375687286
9360.0,1.5816000000000001,2.5082312285122756,2.5082312285122756,0.7363926025174122,49.4986958655367,49.72645490596978
9420.0,1.5803666666666667,2.5064660866194703,2.5064660866194703,0.7341075114269588,49.51795459415312,49.7568711889873
9480.0,1.5791333333333335,2.504659311165585,2.504659311165585,0.7318981172953533,49.53640352136065,49.78856955981933
9540.0,1.5779,2.5028109946689607,2.5028109946689607,0.7296920001349966,49.55426086541755,49.813360784610815
9600.0,1.5766666666666669,2.5009212268586682,2.5009212268586682,0.7274088099186984,49.57203515132701,49.773669602356414
9660.0,1.5754333333333335,2.498990073262908,2.498990073262908,0.7251784893454357,49.59019989543008,49.82258156196002
9720.0,1.5742000000000003,2.497017605590124,2.497017605590124,0.7229154781683013,49.60836767527836,49.80177218066333
9780.0,1.5729666666666666,2.495003970553016,2.495003970553016,0.7205797730379384,49.62572361716924,49.767488529524805
9840.0,1.5717333333333334,2.4929493561514255,2.4929493561514255,0.7183319089723418,49.642393009769265,49.798524294901405
9900.0,1.5705,2.4908539847111917,2.4908539847111917,0.7160997397012646,49.65768114829249,49.805942747885034
9960.0,1.5692666666666668,2.488718166654023,2.488718166654023,0.7139575536812488,49.67105972070658,49.84940924136841
10020.0,1.5680333333333334,2.486542222426895,2.486542222426895,0.7118395491597596,49.68325689063334,49.879113047635705
10080.0,1.5668000000000002,2.484326419749845,2.484326419749845,0.7096745285395964,49.695147732221606,49.85355649682069
10140.0,1.5655666666666668,2.4820709580452847,2.4820709580452847,0.7075433733259872,49.7076929844713,49.896262545250856
10200.0,1.5643333333333336,2.4797759927582517,2.4797759927582517,0.7053890108917935,49.72090769406487,49.87144327214054
10260.0,1.5631000000000002,2.4774417290262227,2.4774417290262227,0.7031622708153433,49.73414909547319,49.872905897717224
10320.0,1.5618666666666667,2.475068409786161,2.475068409786161,0.7009923917182989,49.74732209232436,49.85769392717193
10380.0,1.5606333333333335,2.4726563229485428,2.4726563229485428,0.6988713271076151,49.75974348046746,49.90880128924783
10440.0,1.5594000000000001,2.4702058289009723,2.4702058289009723,0.696730039212323,49.77097380446991,49.87638639702166
10500.0,1.5581666666666667,2.4677173165453397,2.4677173165453397,0.6944736480180971,49.78125501929813,49.84057672022688
10560.0,1.5569333333333335,2.4651911303401457,2.4651911303401457,0.6923353313285359,49.7912014817615,49.85960775299522
10620.0,1.5557,2.4626276355929995,2.4626276355929995,0.6903241656784864,49.79994841272374,49.923994918591966
10680.0,1.5544666666666667,2.4600273057664075,2.4600273057664075,0.6883945241720627,49.80692795242417,49.95476486844955
10740.0,1.5532333333333335,2.4573905928613167,2.4573905928613167,0.686396277218457,49.81342130837189,49.9589407170439
10800.0,1.552,2.4547177767038044,2.4547177767038044,0.6843667696962454,49.821241440906064,49.97744909041922
10860.0,1.5506,2.45200872062987,2.45200872062987,0.68237448232747,49.83078468229072,49.993643368807334
10920.0,1.5492000000000001,2.44926328961495,2.44926328961495,0.6803388099349869,49.841512621278056,49.971686400287076
10980.0,1.5478,2.4464816838611783,2.4464816838611783,0.6782655994118277,49.85305763521597,49.94130945763029
11040.0,1.5464,2.443664149757316,2.443664149757316,0.6762732882472828,49.86479406846952,49.96743850685094
11100.0,1.545,2.440811045928161,2.440811045928161,0.6742992921301167,49.87547141481961,49.97746795812472
11160.0,1.5436,2.4379228558329173,2.4379228558329173,0.6722980404942978,49.88456386093304,49.955384496085536
11220.0,1.5422,2.435000051261053,2.435000051261053,0.6701895662357297,49.89280816377714,49.91741251525735
11280.0,1.5408000000000002,2.4320430440864773,2.4320430440864773,0.6682200696251004,49.900389124964434,49.95475720255361
11340.0,1.5394,2.4290522960527245,2.4290522960527245,0.6662768800075574,49.90650826674189,49.93787633096445
11400.0,1.538,2.4260283568720036,2.4260283568720036,0.6643677461551065,49.910979707741646,49.98306097980936
11460.0,1.5366000000000002,2.422971725318327,2.422971725318327,0.6624334316368384,49.9147239930366,49.9535712860944
11520.0,1.5352000000000001,2.4198828169825735,2.4198828169825735,0.660402306902666,49.91833876352079,49.91908557837714
11580.0,1.5338,2.4167619730874357,2.4167619730874357,0.6584599231900489,49.9222910214864,49.9670259324469
11640.0,1.5324,2.4136095707114382,2.4136095707114382,0.6565234221114958,49.92556975829832,49.93801181007266
11700.0,1.5310000000000001,2.4104261002025,2.4104261002025,0.6545133383608395,49.92790833658907,49.91590897696451
11760.0,1.5296,2.4072119964083547,2.4072119964083547,0.6526231650690413,49.93006507710859,49.945052621292746
11820.0,1.5282,2.403967682955889,2.403967682955889,0.6508486498833338,49.931475246301424,49.98893768560959
11880.0,1.5268,2.4006936498164273,2.4006936498164273,0.6489781293592901,49.93212720860497,49.95251790015095
11940.0,1.5254,2.3973902931517466,2.3973902931517466,0.6470539074679393,49.93335522108648,49.93746212020417
12000.0,1.524,2.3940578616886588,2.3940578616886588,0.6452051009567097,49.935609696489585,49.97630734591758
12060.0,1.5226,2.390696670911619,2.390696670911619,0.6434840113064249,49.937674415079776,50.018942640284585
12120.0,1.5211999999999999,2.3873071472980936,2.3873071472980936,0.6416742206510365,49.93947027368355,50.00039644894803
12180.0,1.5198,2.383889613826402,2.383889613826402,0.6397551868562704,49.94234657729519,49.95520343723673
12240.0,1.5184000000000002,2.3804442454588433,2.3804442454588433,0.6378243528176081,49.94668496409283,49.91862487524027
12300.0,1.5170000000000001,2.3769713026190744,2.3769713026190744,0.6359523025797962,49.95088306594172,49.91771839761031
12360.0,1.5156,2.373471303197953,2.373471303197953,0.6340846575930396,49.95311288789259,49.908577968713885
12420.0,1.5142,2.3699449370281704,2.3699449370281704,0.632273387945817,49.95292335133281,49.94992873135083
12480.0,1.5128000000000001,2.3663928680294153,2.3663928680294153,0.630485402689843,49.95105198751344,49.92577864118972
12540.0,1.5114,2.362815630281444,2.362815630281444,0.6286633801673565,49.94870549183293,49.940533457770876
12600.0,1.51,2.359213581310888,2.359213581310888,0.6269777369128082,49.94686251109591,49.971607973151436
12660.0,1.5089,2.3555877573799187,2.3555877573799187,0.6252692720843076,49.945351081172866,49.978715133072285
12720.0,1.5078,2.3519391918843446,2.3519391918843446,0.6234423724556292,49.94474195518934,49.94703895533704
12780.0,1.5067000000000002,2.3482681000223087,2.3482681000223087,0.6216745370895915,49.94555269716626,49.983455144836775
12840.0,1.5056,2.344574702339925,2.344574702339925,0.6199856751927095,49.94705551214796,50.002666656359594
12900.0,1.5045000000000002,2.340859341753207,2.340859341753207,0.618322624874896,49.94867453794832,50.01301395899676
12960.0,1.5034,2.3371223254123805,2.3371223254123805,0.6165308575437504,49.95122007871804,49.96536734260414
13020.0,1.5023,2.3333638591746273,2.3333638591746273,0.6146891785750442,49.95494182478996,49.93439828733665
13080.0,1.5012,2.329584197816277,2.329584197816277,0.6129923731684267,49.958770465435755,49.99361413897766
13140.0,1.5001,2.3257838293647795,2.3257838293647795,0.611307667479143,49.960963172699614,49.98323525146834
13200.0,1.4989999999999999,2.3219633681402825,2.3219633681402825,0.6095148523847229,49.96195538487701,49.960918924073276
13260.0,1.4979,2.3181232235315523,2.3181232235315523,0.6078049927134225,49.96333123587624,49.96811792422441
13320.0,1.4968000000000001,2.3142637105212085,2.3142637105212085,0.6061191186550697,49.96467520619526,49.98998931893704
13380.0,1.4957,2.310385243563421,2.310385243563421,0.6045121705252204,49.96548361575799,50.030000436523665
13440.0,1.4946000000000002,2.306488223592911,2.306488223592911,0.6028400759422007,49.96637758650086,49.992982001342305
13500.0,1.4935,2.3025729053329234,2.3025729053329234,0.6011816241071584,49.96844426876934,50.02647975762905
13560.0,1.4924,2.298639431034245,2.298639431034245,0.599487390996564,49.97164976818523,49.97104807286306
13620.0,1.4913,2.294688046691197,2.294688046691197,0.597729061948863,49.97509081132356,49.97998255094623
13680.0,1.4902,2.2907190831876285,2.2907190831876285,0.5960940896151762,49.97821231749613,50.00028665427777
13740.0,1.4890999999999999,2.286733021778145,2.286733021778145,0.5943876630349024,49.979968799281586,49.96030280576925
13800.0,1.488,2.282730368994267,2.282730368994267,0.5926389187277544,49.98107817561176,49.93657620565413
13860.0,1.4869,2.278711521541461,2.278711521541461,0.5909432011435721,49.98168700420355,49.95109762017621
13920.0,1.4858,2.2746769705711607,2.2746769705711607,0.5893785745614589,49.980770055651256,50.01046600920884
13980.0,1.4847000000000001,2.2706272916934904,2.2706272916934904,0.5878258966575213,49.97857476797766,50.01180485998545
14040.0,1.4836,2.2665628748249116,2.2665628748249116,0.5862712470667294,49.977034858026926,50.03997385966391
14100.0,1.4825,2.2624837932462065,2.2624837932462065,0.5847426552849816,49.9776121089019,50.05000603114726
14160.0,1.4814,2.2583900275759943,2.2583900275759943,0.5831515053963547,49.98017153102301,50.023856614118074
14220.0,1.4803,2.254281580918279,2.254281580918279,0.5815744541578989,49.98449577044914,50.038598222250734
14280.0,1.4792,2.250158547356957,2.250158547356957,0.5799148876124989,49.9894865695271,49.98039165587146
14340.0,1.4781,2.24602121667873,2.24602121667873,0.5781942508041955,49.99409689256375,49.94917313109066
14400.0,1.477,2.2418700045790203,2.2418700045790203,0.5766171660898812,49.99742784522206,50.00205712870574
14460.0,1.476,2.2377058295609507,2.2377058295609507,0.5750584871882203,49.99802145953328,49.99275127189742
14520.0,1.475,2.23352967940015,2.23352967940015,0.5734916871367677,49.99683408245628,49.994910086583246
14580.0,1.474,2.229341983388812,2.229341983388812,0.5719277673627108,49.99563512476356,49.99632004160603
14640.0,1.473,2.225142987293416,2.225142987293416,0.5703681869979859,49.99488642395044,49.997298781656944
14700.0,1.472,2.220932908841439,2.220932908841439,0.5688135856331904,49.994544788257684,49.99802250025024
14760.0,1.471,2.2167119771361503,2.2167119771361503,0.5672643058652832,49.99449389265546,49.99858477939937
14820.0,1.47,2.212480435544286,2.212480435544286,0.5657205555127311,49.9946341076677,49.99904000405644
14880.0,1.469,2.208238537796907,2.208238537796907,0.5641824698660021,49.99489378328697,49.999421877835395
14940.0,1.468,2.2039865438493003,2.2039865438493003,0.5626501392084696,49.995224412172824,49.999752046703364
15000.0,1.467,2.199724716714143,2.199724716714143,0.561123622962762,49.99559403320815,50.00004468517843
15060.0,1.466,2.195453320257719,2.195453320257719,0.5596029581101051,49.995981917142934,50.00030919086707
15120.0,1.465,2.191172617723772,2.191172617723772,0.5580881647944077,49.99637479427622,50.000551861099474
15180.0,1.464,2.186882870763561,2.186882870763561,0.5565792503173755,49.996764297921914,50.000776966468045
15240.0,1.463,2.182584338806846,2.182584338806846,0.5550762120917677,49.99714526509509,50.000987447300005
15300.0,1.4620000000000002,2.178277278659495,2.178277278659495,0.5535790398637639,49.997514616881766,50.001185368099186
15360.0,1.461,2.173961944250609,2.173961944250609,0.552087717400425,49.99787062398182,50.00137221477189
15420.0,1.46,2.169638586478184,2.169638586478184,0.550602223778086,49.998212426148214,50.0015490892216
